Date|Symbol|Short Volume|Total Volume|Market Center
20141202|MATX|8950|13850|Z
20141202|MBB|3711|4311|Z
20141202|MBFI|7900|10700|Z
20141202|MBI|41909|107739|Z
20141202|MBII|4400|5700|Z
20141202|MBLX|1200|1200|Z
20141202|MBLY|18794|49438|Z
20141202|MBT|54283|154356|Z
20141202|MBUU|900|1800|Z
20141202|MBWM|0|200|Z
20141202|MC|1000|4346|Z
20141202|MCA|0|100|Z
20141202|MCBC|400|800|Z
20141202|MCC|19864|24764|Z
20141202|MCD|284594|725201|Z
20141202|MCEP|2400|11493|Z
20141202|MCF|14683|18703|Z
20141202|MCGC|9245|34832|Z
20141202|MCHI|5638|9648|Z
20141202|MCHP|88966|188682|Z
20141202|MCHX|1200|6700|Z
20141202|MCK|20596|43293|Z
20141202|MCO|35200|76700|Z
20141202|MCOX|200|300|Z
20141202|MCP|14455|43791|Z
20141202|MCR|1368|1968|Z
20141202|MCRI|100|800|Z
20141202|MCRL|4900|7500|Z
20141202|MCS|300|5143|Z
20141202|MCY|4353|6989|Z
20141202|MCZ|100|2600|Z
20141202|MD|5100|11500|Z
20141202|MDAS|23072|53480|Z
20141202|MDC|43213|55149|Z
20141202|MDCA|1800|5700|Z
20141202|MDCO|16076|33687|Z
20141202|MDD|0|400|Z
20141202|MDGN|2100|3800|Z
20141202|MDIV|1000|1000|Z
20141202|MDLY|0|1400|Z
20141202|MDLZ|220503|600325|Z
20141202|MDM|1000|4000|Z
20141202|MDP|7945|18422|Z
20141202|MDR|147938|228736|Z
20141202|MDRX|127701|215530|Z
20141202|MDSO|8700|15338|Z
20141202|MDT|263392|371948|Z
20141202|MDU|27245|63530|Z
20141202|MDVN|12265|24150|Z
20141202|MDW|10477|15177|Z
20141202|MDWD|0|600|Z
20141202|MDXG|19187|58884|Z
20141202|MDY|236944|328706|Z
20141202|MDYG|0|800|Z
20141202|MEA|20368|20668|Z
20141202|MED|1300|2427|Z
20141202|MEET|2000|3000|Z
20141202|MEG|9737|14596|Z
20141202|MEI|3600|18300|Z
20141202|MEIL|4100|7003|Z
20141202|MEIP|500|1100|Z
20141202|MELA|100|300|Z
20141202|MELI|5521|8837|Z
20141202|MEMP|17989|60022|Z
20141202|MEN|300|2300|Z
20141202|MENT|6411|13011|Z
20141202|MEOH|73801|102926|Z
20141202|MEP|300|4600|Z
20141202|MERC|2700|13881|Z
20141202|MERU|700|1300|Z
20141202|MERpD|0|200|Z
20141202|MERpK|0|400|Z
20141202|MERpM|0|300|Z
20141202|MET|224315|349120|Z
20141202|METR|0|600|Z
20141202|MFA|47968|93702|Z
20141202|MFApB|0|200|Z
20141202|MFC|255080|306111|Z
20141202|MFD|0|500|Z
20141202|MFG|8586|25622|Z
20141202|MFI|0|3200|Z
20141202|MFL|0|2800|Z
20141202|MFLX|100|2092|Z
20141202|MFM|1900|3100|Z
20141202|MFRI|0|200|Z
20141202|MFRM|29709|45825|Z
20141202|MFSF|0|100|Z
20141202|MFT|0|500|Z
20141202|MFV|1689|1789|Z
20141202|MG|1646|3346|Z
20141202|MGA|31585|46617|Z
20141202|MGAM|3705|11788|Z
20141202|MGC|200|200|Z
20141202|MGEE|1600|2800|Z
20141202|MGF|0|100|Z
20141202|MGI|25322|42314|Z
20141202|MGIC|0|1100|Z
20141202|MGK|2800|12917|Z
20141202|MGLN|856|3156|Z
20141202|MGM|224267|391166|Z
20141202|MGNX|4000|6957|Z
20141202|MGPI|400|900|Z
20141202|MGRC|0|1000|Z
20141202|MGU|1000|1000|Z
20141202|MHD|0|100|Z
20141202|MHF|0|400|Z
20141202|MHFI|15550|38850|Z
20141202|MHG|1400|1400|Z
20141202|MHGC|200|2497|Z
20141202|MHK|13100|20100|Z
20141202|MHLD|14800|23882|Z
20141202|MHLDO|0|200|Z
20141202|MHN|0|971|Z
20141202|MHO|3353|5353|Z
20141202|MHR|385591|653364|Z
20141202|MHRpC|400|600|Z
20141202|MHRpD|100|300|Z
20141202|MHY|100|886|Z
20141202|MIC|11085|35085|Z
20141202|MICT|0|1000|Z
20141202|MIDD|14800|20000|Z
20141202|MIDU|100|2300|Z
20141202|MIE|0|100|Z
20141202|MIFI|900|4200|Z
20141202|MIG|2106|5712|Z
20141202|MIK|10116|14731|Z
20141202|MIL|227|8254|Z
20141202|MILL|14000|43498|Z
20141202|MILLpC|500|500|Z
20141202|MIN|4200|4900|Z
20141202|MINC|0|1000|Z
20141202|MIND|500|600|Z
20141202|MINI|4400|6600|Z
20141202|MINT|11239|12052|Z
20141202|MITK|3300|5500|Z
20141202|MITL|1700|7500|Z
20141202|MITT|4442|7442|Z
20141202|MITTpA|0|100|Z
20141202|MIXT|0|100|Z
20141202|MIY|0|900|Z
20141202|MJN|27575|64953|Z
20141202|MKC|8199|13999|Z
20141202|MKL|400|800|Z
20141202|MKSI|4100|12082|Z
20141202|MKTO|5835|11735|Z
20141202|MKTX|2100|4200|Z
20141202|MLAB|100|300|Z
20141202|MLHR|3300|15122|Z
20141202|MLI|5121|7421|Z
20141202|MLM|18099|37400|Z
20141202|MLNK|2700|3793|Z
20141202|MLNX|17019|33763|Z
20141202|MLPA|23991|23991|Z
20141202|MLPG|0|100|Z
20141202|MLPI|7400|9500|Z
20141202|MLPJ|0|3650|Z
20141202|MLPL|200|2200|Z
20141202|MLPN|100|400|Z
20141202|MLPX|100|1080|Z
20141202|MLPY|0|100|Z
20141202|MLR|0|600|Z
20141202|MLVF|100|100|Z
20141202|MM|12137|32600|Z
20141202|MMC|84864|148407|Z
20141202|MMD|0|300|Z
20141202|MMI|1400|3100|Z
20141202|MMLP|2900|5800|Z
20141202|MMM|83671|122789|Z
20141202|MMP|13854|41189|Z
20141202|MMS|7800|15572|Z
20141202|MMSI|3232|6932|Z
20141202|MMT|4072|6662|Z
20141202|MMYT|4148|7348|Z
20141202|MN|2700|12600|Z
20141202|MNDL|3600|5300|Z
20141202|MNDO|1300|2100|Z
20141202|MNE|0|300|Z
20141202|MNGA|4300|18200|Z
20141202|MNI|2600|6234|Z
20141202|MNK|37424|75727|Z
20141202|MNKD|136736|237473|Z
20141202|MNOV|100|400|Z
20141202|MNP|0|100|Z
20141202|MNR|1812|3412|Z
20141202|MNRO|6400|8400|Z
20141202|MNST|32946|57401|Z
20141202|MNTA|11258|47093|Z
20141202|MNTX|2200|3300|Z
20141202|MO|419487|539547|Z
20141202|MOAT|2157|3397|Z
20141202|MOBI|760|2424|Z
20141202|MOBL|9674|12989|Z
20141202|MOCO|300|800|Z
20141202|MOD|3595|7895|Z
20141202|MODN|400|2380|Z
20141202|MOG/A|3925|6125|Z
20141202|MOH|6630|9830|Z
20141202|MOLG|362189|788673|Z
20141202|MON|101193|204260|Z
20141202|MOO|3463|4663|Z
20141202|MORE|1900|32019|Z
20141202|MORL|4800|12500|Z
20141202|MORN|200|600|Z
20141202|MORT|111|111|Z
20141202|MOS|93975|157376|Z
20141202|MOSY|200|1370|Z
20141202|MOV|8322|11622|Z
20141202|MPA|0|3500|Z
20141202|MPAA|3913|5029|Z
20141202|MPC|180128|295100|Z
20141202|MPEL|177737|298971|Z
20141202|MPET|400|3400|Z
20141202|MPLX|7341|10341|Z
20141202|MPO|10000|42259|Z
20141202|MPW|123502|175390|Z
20141202|MPWR|3056|5324|Z
20141202|MPX|0|100|Z
20141202|MQT|1400|1600|Z
20141202|MQY|0|1700|Z
20141202|MR|9900|18647|Z
20141202|MRC|96330|202046|Z
20141202|MRCC|600|700|Z
20141202|MRCY|200|1800|Z
20141202|MRD|32834|55820|Z
20141202|MRGE|7486|26912|Z
20141202|MRGR|3000|3000|Z
20141202|MRH|63191|93731|Z
20141202|MRIN|1100|7500|Z
20141202|MRK|212607|435716|Z
20141202|MRKT|10851|20917|Z
20141202|MRLN|100|100|Z
20141202|MRO|1029934|1730959|Z
20141202|MRTN|7300|9768|Z
20141202|MRVC|100|1200|Z
20141202|MRVL|300216|621244|Z
20141202|MS|377312|671175|Z
20141202|MSA|800|1400|Z
20141202|MSB|200|900|Z
20141202|MSCC|14740|29386|Z
20141202|MSCI|36764|67094|Z
20141202|MSD|300|1900|Z
20141202|MSEX|0|200|Z
20141202|MSF|0|1000|Z
20141202|MSFG|400|1100|Z
20141202|MSFT|1090670|2340930|Z
20141202|MSG|5216|16716|Z
20141202|MSI|34427|73416|Z
20141202|MSJ|0|100|Z
20141202|MSL|600|2000|Z
20141202|MSLI|100|200|Z
20141202|MSM|8831|16131|Z
20141202|MSO|0|300|Z
20141202|MSON|100|300|Z
20141202|MSP|0|100|Z
20141202|MSTR|2000|4200|Z
20141202|MSTX|7900|9200|Z
20141202|MSZ|100|300|Z
20141202|MSpA|100|100|Z
20141202|MSpI|200|4911|Z
20141202|MT|374803|413916|Z
20141202|MTB|16076|23676|Z
20141202|MTBC|200|600|Z
20141202|MTD|1300|2400|Z
20141202|MTDR|31645|76680|Z
20141202|MTEX|100|100|Z
20141202|MTG|120853|170015|Z
20141202|MTGE|10199|18941|Z
20141202|MTH|6500|13422|Z
20141202|MTL|0|1000|Z
20141202|MTLS|400|1000|Z
20141202|MTN|7777|16102|Z
20141202|MTOR|61877|128823|Z
20141202|MTRN|1211|2111|Z
20141202|MTRX|12000|22368|Z
20141202|MTS|0|100|Z
20141202|MTSC|1300|2300|Z
20141202|MTSI|4209|8509|Z
20141202|MTSN|5666|12345|Z
20141202|MTU|48891|95608|Z
20141202|MTUM|325|425|Z
20141202|MTW|56572|128106|Z
20141202|MTX|2300|11898|Z
20141202|MTZ|39140|104108|Z
20141202|MU|504860|1078810|Z
20141202|MUA|400|1100|Z
20141202|MUB|700|800|Z
20141202|MUC|0|1400|Z
20141202|MUE|0|2700|Z
20141202|MUH|0|200|Z
20141202|MUI|0|100|Z
20141202|MUJ|0|2500|Z
20141202|MUNI|300|400|Z
20141202|MUR|106707|189963|Z
20141202|MUS|100|200|Z
20141202|MUSA|3600|6000|Z
20141202|MUX|51850|178998|Z
20141202|MVC|200|2500|Z
20141202|MVF|0|1100|Z
20141202|MVG|3900|4400|Z
20141202|MVIS|1300|4089|Z
20141202|MVNR|1282|4973|Z
20141202|MVO|0|900|Z
20141202|MVT|0|500|Z
20141202|MVV|1800|26190|Z
20141202|MW|17991|31738|Z
20141202|MWA|29146|89149|Z
20141202|MWE|16400|54437|Z
